Date,Control,Debit,Credit,Net
1/21/2025,R-1571726,0.00,"1,111.00","-1,111.00"
1/21/2025,R-1571726,"1,111.00",0.00,"1,111.00"
1/21/2025,R-1571727,18.00,0.00,18.00
1/21/2025,R-1571727,0.00,18.00,-18.00
1/21/2025,R-1571728,43.00,0.00,43.00
1/21/2025,R-1571728,0.00,43.00,-43.00
1/21/2025,R-1571757,5.00,0.00,5.00
1/21/2025,R-1571757,61.44,0.00,61.44
1/21/2025,R-1571757,25.00,0.00,25.00
1/21/2025,R-1571757,3.63,0.00,3.63
1/21/2025,R-1571757,110.00,0.00,110.00
1/21/2025,R-1571757,1.74,0.00,1.74
1/21/2025,R-1571757,10.73,0.00,10.73
1/21/2025,R-1571757,52.77,0.00,52.77
1/21/2025,R-1571757,27.38,0.00,27.38
1/21/2025,R-1571757,23.97,0.00,23.97
1/21/2025,R-1571757,3.63,0.00,3.63
1/21/2025,R-1571757,5.25,0.00,5.25
1/21/2025,R-1571757,12.75,0.00,12.75
1/21/2025,R-1571757,25.00,0.00,25.00
1/21/2025,R-1571757,75.00,0.00,75.00
1/21/2025,R-1571762,0.00,"1,183.00","-1,183.00"
1/21/2025,R-1571762,"1,183.00",0.00,"1,183.00"
1/21/2025,R-1571763,"1,000.00",0.00,"1,000.00"
1/21/2025,R-1571763,0.00,"1,000.00","-1,000.00"
1/21/2025,R-1571764,500.00,0.00,500.00
1/21/2025,R-1571764,0.00,500.00,-500.00
1/21/2025,R-1571765,14.00,0.00,14.00
1/21/2025,R-1571765,0.00,14.00,-14.00
1/21/2025,R-1571766,27.00,0.00,27.00
1/21/2025,R-1571766,0.00,27.00,-27.00
1/21/2025,R-1571767,85.00,0.00,85.00
1/21/2025,R-1571767,0.00,85.00,-85.00
1/21/2025,R-1571768,7.00,0.00,7.00
1/21/2025,R-1571768,0.00,7.00,-7.00
1/21/2025,R-1571784,100.00,0.00,100.00
1/21/2025,R-1571784,75.00,0.00,75.00
1/21/2025,R-1571784,20.00,0.00,20.00
1/21/2025,R-1571784,"3,521.00",0.00,"3,521.00"
1/21/2025,J-427612,719.86,0.00,719.86
1/21/2025,J-427612,"2,573.80",0.00,"2,573.80"
1/22/2025,R-1571829,"5,256.21",0.00,"5,256.21"
1/22/2025,R-1571829,42.07,0.00,42.07
1/22/2025,R-1571829,5.00,0.00,5.00
1/22/2025,R-1571829,0.00,3.73,-3.73
1/22/2025,R-1571829,0.00,25.00,-25.00
1/22/2025,R-1571829,0.00,5.00,-5.00
1/22/2025,R-1571829,0.00,10.73,-10.73
1/22/2025,R-1571829,48.68,0.00,48.68
1/22/2025,R-1571829,5.00,0.00,5.00
1/22/2025,R-1571829,59.81,0.00,59.81
1/22/2025,R-1571829,3.73,0.00,3.73
1/22/2025,R-1571829,0.00,1.77,-1.77
1/22/2025,R-1571829,0.00,59.81,-59.81
1/22/2025,R-1571829,25.00,0.00,25.00
1/22/2025,R-1571829,59.81,0.00,59.81
1/22/2025,R-1571829,48.68,0.00,48.68
1/22/2025,R-1571829,1.77,0.00,1.77
1/22/2025,R-1571829,42.07,0.00,42.07
1/22/2025,R-1571829,10.73,0.00,10.73
1/22/2025,R-1571829,25.00,0.00,25.00
1/22/2025,R-1571829,10.73,0.00,10.73
1/22/2025,R-1571829,0.00,48.68,-48.68
1/22/2025,R-1571829,0.00,42.07,-42.07
1/22/2025,R-1571829,1.77,0.00,1.77
1/22/2025,R-1571829,3.73,0.00,3.73
1/23/2025,R-1571909,12.00,0.00,12.00
1/23/2025,R-1571909,44.00,0.00,44.00
1/23/2025,R-1571909,85.00,0.00,85.00
1/23/2025,R-1571909,293.60,0.00,293.60
1/23/2025,R-1571912,37.36,0.00,37.36
1/23/2025,R-1571912,"1,362.64",0.00,"1,362.64"
1/24/2025,R-1571923,25.00,0.00,25.00
1/24/2025,R-1571923,0.00,25.00,-25.00
1/24/2025,R-1571926,1.74,0.00,1.74
1/24/2025,R-1571926,8.29,0.00,8.29
1/24/2025,R-1571926,10.73,0.00,10.73
1/24/2025,R-1571926,10.73,0.00,10.73
1/24/2025,R-1571926,"3,651.00",0.00,"3,651.00"
1/24/2025,R-1571926,97.42,0.00,97.42
1/24/2025,R-1571926,11.05,0.00,11.05
1/24/2025,R-1571926,3.63,0.00,3.63
1/24/2025,R-1571926,107.57,0.00,107.57
1/24/2025,R-1571926,"1,133.00",0.00,"1,133.00"
1/24/2025,R-1571926,5.00,0.00,5.00
1/24/2025,R-1571926,24.00,0.00,24.00
1/24/2025,R-1571926,11.92,0.00,11.92
1/24/2025,R-1571926,75.00,0.00,75.00
1/24/2025,R-1571926,8.85,0.00,8.85
1/24/2025,R-1571926,5.00,0.00,5.00
1/24/2025,R-1571926,20.00,0.00,20.00
1/24/2025,R-1571926,100.00,0.00,100.00
1/24/2025,R-1571926,100.00,0.00,100.00
1/24/2025,R-1571926,"2,473.00",0.00,"2,473.00"
1/24/2025,R-1571926,51.00,0.00,51.00
1/24/2025,R-1571926,1.74,0.00,1.74
1/24/2025,R-1571926,3.63,0.00,3.63
1/24/2025,R-1571926,17.00,0.00,17.00
1/24/2025,R-1571926,339.00,0.00,339.00
1/24/2025,R-1572381,"2,163.00",0.00,"2,163.00"
1/24/2025,R-1572381,1.26,0.00,1.26
1/24/2025,R-1572381,26.70,0.00,26.70
1/24/2025,R-1572381,9.09,0.00,9.09
1/24/2025,R-1572381,1.77,0.00,1.77
1/24/2025,R-1572381,5.00,0.00,5.00
1/24/2025,R-1572381,20.00,0.00,20.00
1/24/2025,R-1572381,8.18,0.00,8.18
1/24/2025,R-1572381,75.00,0.00,75.00
1/24/2025,R-1572386,24.21,0.00,24.21
1/24/2025,R-1572386,3.73,0.00,3.73
1/24/2025,R-1572386,5.00,0.00,5.00
1/24/2025,R-1572386,22.90,0.00,22.90
1/24/2025,R-1572386,25.71,0.00,25.71
1/24/2025,R-1572386,1.77,0.00,1.77
1/24/2025,R-1572386,10.73,0.00,10.73
1/25/2025,R-1572495,500.00,0.00,500.00
1/25/2025,R-1572495,0.00,500.00,-500.00
1/25/2025,R-1572500,20.00,0.00,20.00
1/25/2025,R-1572500,5.00,0.00,5.00
1/25/2025,R-1572500,"2,050.00",0.00,"2,050.00"
1/25/2025,R-1572500,1.77,0.00,1.77
1/25/2025,R-1572500,75.00,0.00,75.00
1/25/2025,R-1572500,30.97,0.00,30.97
1/25/2025,R-1572500,10.73,0.00,10.73
1/25/2025,R-1572500,26.70,0.00,26.70
1/25/2025,R-1572500,3.73,0.00,3.73
1/25/2025,R-1572500,30.26,0.00,30.26
1/25/2025,R-1572501,75.00,0.00,75.00
1/25/2025,R-1572501,0.36,0.00,0.36
1/25/2025,R-1572501,20.00,0.00,20.00
1/25/2025,R-1572501,2.64,0.00,2.64
1/27/2025,R-1573100,"3,690.00",0.00,"3,690.00"
1/27/2025,R-1573103,51.45,0.00,51.45
1/27/2025,R-1573103,29.19,0.00,29.19
1/27/2025,R-1573103,3.63,0.00,3.63
1/27/2025,R-1573103,1.74,0.00,1.74
1/27/2025,R-1573103,1.77,0.00,1.77
1/27/2025,R-1573103,25.71,0.00,25.71
1/27/2025,R-1573103,43.79,0.00,43.79
1/27/2025,R-1573103,22.90,0.00,22.90
1/27/2025,R-1573103,10.73,0.00,10.73
1/27/2025,R-1573103,3.73,0.00,3.73
1/27/2025,R-1573103,10.73,0.00,10.73
1/27/2025,R-1573103,45.59,0.00,45.59
1/27/2025,R-1573119,"1,361.00",0.00,"1,361.00"
1/27/2025,R-1573125,"1,360.00",0.00,"1,360.00"
1/27/2025,R-1573419,75.00,0.00,75.00
1/27/2025,R-1573419,4.95,0.00,4.95
1/27/2025,R-1573419,18.61,0.00,18.61
1/27/2025,R-1573419,3.25,0.00,3.25
1/27/2025,R-1573419,5.00,0.00,5.00
1/27/2025,R-1573419,143.00,0.00,143.00
1/27/2025,R-1573419,9.35,0.00,9.35
1/27/2025,R-1573419,0.00,370.00,-370.00
1/27/2025,R-1573419,1.54,0.00,1.54
1/27/2025,R-1573419,23.72,0.00,23.72
1/27/2025,R-1573419,5.00,0.00,5.00
1/27/2025,R-1573419,64.69,0.00,64.69
1/27/2025,R-1573419,20.89,0.00,20.89
1/27/2025,R-1573419,5.00,0.00,5.00
1/27/2025,R-1573419,0.00,10.00,-10.00
1/27/2025,J-428103,0.00,"60,000.00","-60,000.00"
1/28/2025,R-1573243,133.14,0.00,133.14
1/28/2025,R-1573243,33.49,0.00,33.49
1/28/2025,R-1573243,5.00,0.00,5.00
1/28/2025,R-1573243,29.39,0.00,29.39
1/28/2025,R-1573243,3.73,0.00,3.73
1/28/2025,R-1573243,1.77,0.00,1.77
1/28/2025,R-1573243,10.73,0.00,10.73
1/28/2025,R-1573247,"2,500.00",0.00,"2,500.00"
1/28/2025,R-1573248,"2,953.00",0.00,"2,953.00"
1/28/2025,R-1573271,0.00,3.73,-3.73
1/28/2025,R-1573271,3.73,0.00,3.73
1/28/2025,R-1573272,23.50,0.00,23.50
1/28/2025,R-1573272,0.00,23.50,-23.50
1/28/2025,R-1573273,0.00,10.73,-10.73
1/28/2025,R-1573273,10.73,0.00,10.73
1/28/2025,R-1573274,0.00,2.04,-2.04
1/28/2025,R-1573274,2.04,0.00,2.04
1/28/2025,R-1573350,55.00,0.00,55.00
1/28/2025,R-1573350,5.00,0.00,5.00
1/28/2025,R-1573350,20.00,0.00,20.00
1/28/2025,R-1573350,1.77,0.00,1.77
1/28/2025,R-1573350,44.49,0.00,44.49
1/28/2025,R-1573350,73.87,0.00,73.87
1/28/2025,R-1573350,38.57,0.00,38.57
1/28/2025,R-1573350,"2,311.00",0.00,"2,311.00"
1/28/2025,R-1573350,10.73,0.00,10.73
1/28/2025,R-1573350,75.00,0.00,75.00
1/28/2025,R-1573350,3.73,0.00,3.73
1/28/2025,R-1573351,23.80,0.00,23.80
1/28/2025,R-1573351,26.79,0.00,26.79
1/28/2025,R-1573351,10.73,0.00,10.73
1/28/2025,R-1573351,1.77,0.00,1.77
1/28/2025,R-1573351,40.00,0.00,40.00
1/28/2025,R-1573351,"2,349.00",0.00,"2,349.00"
1/28/2025,R-1573351,53.76,0.00,53.76
1/28/2025,R-1573351,75.00,0.00,75.00
1/28/2025,R-1573351,5.00,0.00,5.00
1/28/2025,R-1573351,20.00,0.00,20.00
1/28/2025,R-1573351,3.73,0.00,3.73
1/28/2025,R-1573352,10.73,0.00,10.73
1/28/2025,R-1573352,3.61,0.00,3.61
1/28/2025,R-1573352,20.00,0.00,20.00
1/28/2025,R-1573352,75.00,0.00,75.00
1/28/2025,R-1573352,3.73,0.00,3.73
1/28/2025,R-1573352,"2,327.00",0.00,"2,327.00"
1/28/2025,R-1573352,3.59,0.00,3.59
1/28/2025,R-1573352,1.77,0.00,1.77
1/28/2025,R-1573352,5.00,0.00,5.00
1/28/2025,R-1573352,24.56,0.00,24.56
1/28/2025,R-1573353,"2,242.00",0.00,"2,242.00"
1/28/2025,R-1573354,9.45,0.00,9.45
1/28/2025,R-1573354,58.15,0.00,58.15
1/28/2025,R-1573354,5.00,0.00,5.00
1/28/2025,R-1573354,26.63,0.00,26.63
1/28/2025,R-1573354,"2,919.00",0.00,"2,919.00"
1/28/2025,R-1573354,75.00,0.00,75.00
1/28/2025,R-1573354,1.77,0.00,1.77
1/28/2025,R-1573354,55.00,0.00,55.00
1/28/2025,R-1573356,0.00,"5,453.00","-5,453.00"
1/28/2025,R-1573357,"5,453.00",0.00,"5,453.00"
1/28/2025,R-1573357,0.00,"5,453.00","-5,453.00"
1/28/2025,R-1573358,0.00,25.00,-25.00
1/28/2025,R-1573358,25.00,0.00,25.00
1/28/2025,R-1573364,0.00,"2,500.00","-2,500.00"
1/28/2025,R-1573364,"2,500.00",0.00,"2,500.00"
1/28/2025,R-1573365,"2,953.00",0.00,"2,953.00"
1/28/2025,R-1573365,0.00,"2,953.00","-2,953.00"
1/28/2025,R-1573399,30.08,0.00,30.08
1/28/2025,R-1573399,10.73,0.00,10.73
1/28/2025,R-1573399,5.00,0.00,5.00
1/28/2025,R-1573399,3.73,0.00,3.73
1/28/2025,R-1573399,"2,603.00",0.00,"2,603.00"
1/28/2025,R-1573399,55.00,0.00,55.00
1/28/2025,R-1573399,75.00,0.00,75.00
1/28/2025,R-1573399,21.41,0.00,21.41
1/28/2025,R-1573399,19.31,0.00,19.31
1/28/2025,R-1573399,1.77,0.00,1.77
1/29/2025,R-1573422,0.00,48.68,-48.68
1/29/2025,R-1573422,0.00,3.73,-3.73
1/29/2025,R-1573422,0.00,5.00,-5.00
1/29/2025,R-1573422,0.00,10.73,-10.73
1/29/2025,R-1573422,0.00,25.00,-25.00
1/29/2025,R-1573422,0.00,1.77,-1.77
1/29/2025,R-1573422,0.00,59.81,-59.81
1/29/2025,R-1573422,0.00,42.07,-42.07
1/29/2025,R-1573422,0.00,"5,256.21","-5,256.21"
1/29/2025,R-1573423,3.73,0.00,3.73
1/29/2025,R-1573423,0.00,3.73,-3.73
1/29/2025,R-1573424,0.00,42.07,-42.07
1/29/2025,R-1573424,42.07,0.00,42.07
1/29/2025,R-1573425,59.81,0.00,59.81
1/29/2025,R-1573425,0.00,59.81,-59.81
1/29/2025,R-1573426,0.00,10.73,-10.73
1/29/2025,R-1573426,10.73,0.00,10.73
1/29/2025,R-1573427,5.00,0.00,5.00
1/29/2025,R-1573427,0.00,5.00,-5.00
1/29/2025,R-1573428,0.00,1.77,-1.77
1/29/2025,R-1573428,1.77,0.00,1.77
1/29/2025,R-1573429,48.68,0.00,48.68
1/29/2025,R-1573429,0.00,48.68,-48.68
1/29/2025,R-1573430,25.00,0.00,25.00
1/29/2025,R-1573430,0.00,25.00,-25.00
1/29/2025,R-1573434,5.00,0.00,5.00
1/29/2025,R-1573434,"2,050.00",0.00,"2,050.00"
1/29/2025,R-1573434,19.38,0.00,19.38
1/29/2025,R-1573434,10.73,0.00,10.73
1/29/2025,R-1573434,46.46,0.00,46.46
1/29/2025,R-1573434,1.77,0.00,1.77
1/29/2025,R-1573434,3.73,0.00,3.73
1/29/2025,R-1573434,17.62,0.00,17.62
1/29/2025,R-1573434,75.00,0.00,75.00
1/29/2025,R-1573435,26.00,0.00,26.00
1/29/2025,R-1573435,20.00,0.00,20.00
1/29/2025,R-1573435,75.00,0.00,75.00
1/29/2025,R-1573435,"4,428.00",0.00,"4,428.00"
1/29/2025,R-1573435,40.00,0.00,40.00
1/29/2025,R-1573435,55.00,0.00,55.00
1/29/2025,R-1573442,83.48,0.00,83.48
1/29/2025,R-1573442,29.79,0.00,29.79
1/29/2025,R-1573442,5.00,0.00,5.00
1/29/2025,R-1573442,1.77,0.00,1.77
1/29/2025,R-1573442,33.97,0.00,33.97
1/29/2025,R-1573442,10.73,0.00,10.73
1/29/2025,R-1573442,3.73,0.00,3.73
1/29/2025,R-1573509,3.73,0.00,3.73
1/29/2025,R-1573509,5.00,0.00,5.00
1/29/2025,R-1573509,7.65,0.00,7.65
1/29/2025,R-1573509,10.73,0.00,10.73
1/29/2025,R-1573509,32.04,0.00,32.04
1/29/2025,R-1573509,20.00,0.00,20.00
1/29/2025,R-1573509,7.31,0.00,7.31
1/29/2025,R-1573509,"2,050.00",0.00,"2,050.00"
1/29/2025,R-1573509,1.77,0.00,1.77
1/29/2025,R-1573513,16.20,0.00,16.20
1/29/2025,R-1573513,5.26,0.00,5.26
1/29/2025,R-1573513,1.77,0.00,1.77
1/29/2025,R-1573513,10.73,0.00,10.73
1/29/2025,R-1573513,5.00,0.00,5.00
1/29/2025,R-1573513,5.13,0.00,5.13
1/29/2025,R-1573513,3.73,0.00,3.73
1/29/2025,R-1573521,20.00,0.00,20.00
1/29/2025,R-1573521,3.73,0.00,3.73
1/29/2025,R-1573521,5.00,0.00,5.00
1/29/2025,R-1573521,10.73,0.00,10.73
1/29/2025,R-1573521,16.62,0.00,16.62
1/29/2025,R-1573521,18.18,0.00,18.18
1/29/2025,R-1573521,39.34,0.00,39.34
1/29/2025,R-1573521,1.77,0.00,1.77
1/29/2025,R-1573521,75.00,0.00,75.00
1/29/2025,R-1573521,55.00,0.00,55.00
1/29/2025,R-1573521,"3,198.00",0.00,"3,198.00"
1/30/2025,R-1573669,1.77,0.00,1.77
1/30/2025,R-1573669,5.00,0.00,5.00
1/30/2025,R-1573669,3.73,0.00,3.73
1/30/2025,R-1573669,10.73,0.00,10.73
1/30/2025,R-1573669,22.61,0.00,22.61
1/30/2025,R-1573669,13.62,0.00,13.62
1/30/2025,R-1573669,14.59,0.00,14.59
1/30/2025,R-1573670,"2,430.00",0.00,"2,430.00"
1/30/2025,R-1573670,75.00,0.00,75.00
1/31/2025,R-1573721,0.00,"2,242.00","-2,242.00"
1/31/2025,R-1573751,9.38,0.00,9.38
1/31/2025,R-1573751,21.72,0.00,21.72
1/31/2025,R-1573751,5.00,0.00,5.00
1/31/2025,R-1573751,3.73,0.00,3.73
1/31/2025,R-1573751,1.77,0.00,1.77
1/31/2025,R-1573751,9.93,0.00,9.93
1/31/2025,R-1573751,10.73,0.00,10.73
2/1/2025,R-1572562,3.73,0.00,3.73
2/1/2025,R-1572562,0.00,3.73,-3.73
2/1/2025,R-1572563,0.00,60.23,-60.23
2/1/2025,R-1572563,60.23,0.00,60.23
2/1/2025,R-1572564,10.73,0.00,10.73
2/1/2025,R-1572564,0.00,10.73,-10.73
2/1/2025,R-1572566,0.00,5.00,-5.00
2/1/2025,R-1572566,5.00,0.00,5.00
2/1/2025,R-1572568,1.77,0.00,1.77
2/1/2025,R-1572568,0.00,1.77,-1.77
2/1/2025,R-1572569,70.44,0.00,70.44
2/1/2025,R-1572569,0.00,70.44,-70.44
2/1/2025,R-1572571,3.73,0.00,3.73
2/1/2025,R-1572571,0.00,3.73,-3.73
2/1/2025,R-1572573,16.62,0.00,16.62
2/1/2025,R-1572573,0.00,16.62,-16.62
2/1/2025,R-1572574,10.73,0.00,10.73
2/1/2025,R-1572574,0.00,10.73,-10.73
2/1/2025,R-1572576,152.72,0.00,152.72
2/1/2025,R-1572576,0.00,152.72,-152.72
2/1/2025,R-1572578,5.00,0.00,5.00
2/1/2025,R-1572578,0.00,5.00,-5.00
2/1/2025,R-1572580,0.00,1.77,-1.77
2/1/2025,R-1572580,1.77,0.00,1.77
2/1/2025,R-1572582,0.00,18.18,-18.18
2/1/2025,R-1572582,18.18,0.00,18.18
2/1/2025,R-1572585,3.73,0.00,3.73
2/1/2025,R-1572585,0.00,3.73,-3.73
2/1/2025,R-1572587,0.00,29.81,-29.81
2/1/2025,R-1572587,29.81,0.00,29.81
2/1/2025,R-1572590,0.60,0.00,0.60
2/1/2025,R-1572590,0.00,0.60,-0.60
2/1/2025,R-1572592,3.73,0.00,3.73
2/1/2025,R-1572592,0.00,3.73,-3.73
2/1/2025,R-1572595,0.00,22.90,-22.90
2/1/2025,R-1572595,22.90,0.00,22.90
2/1/2025,R-1572597,0.00,24.21,-24.21
2/1/2025,R-1572597,24.21,0.00,24.21
2/1/2025,R-1572599,10.73,0.00,10.73
2/1/2025,R-1572599,0.00,10.73,-10.73
2/1/2025,R-1572601,5.00,0.00,5.00
2/1/2025,R-1572601,0.00,5.00,-5.00
2/1/2025,R-1572603,0.00,1.77,-1.77
2/1/2025,R-1572603,1.77,0.00,1.77
2/1/2025,R-1572605,25.71,0.00,25.71
2/1/2025,R-1572605,0.00,25.71,-25.71
2/1/2025,R-1572607,0.28,0.00,0.28
2/1/2025,R-1572607,0.00,0.28,-0.28
2/1/2025,R-1572608,3.45,0.00,3.45
2/1/2025,R-1572608,0.00,3.45,-3.45
2/1/2025,R-1572610,0.00,16.32,-16.32
2/1/2025,R-1572610,16.32,0.00,16.32
2/1/2025,R-1572612,0.00,10.73,-10.73
2/1/2025,R-1572612,10.73,0.00,10.73
2/1/2025,R-1572613,105.55,0.00,105.55
2/1/2025,R-1572613,0.00,105.55,-105.55
2/1/2025,R-1572615,5.00,0.00,5.00
2/1/2025,R-1572615,0.00,5.00,-5.00
2/1/2025,R-1572617,0.00,17.82,-17.82
2/1/2025,R-1572617,17.82,0.00,17.82
2/1/2025,R-1572619,0.00,1.77,-1.77
2/1/2025,R-1572619,1.77,0.00,1.77
2/1/2025,R-1572621,3.73,0.00,3.73
2/1/2025,R-1572621,0.00,3.73,-3.73
2/1/2025,R-1572623,0.00,8.95,-8.95
2/1/2025,R-1572623,8.95,0.00,8.95
2/1/2025,R-1572625,0.00,10.73,-10.73
2/1/2025,R-1572625,10.73,0.00,10.73
2/1/2025,R-1572627,0.00,0.59,-0.59
2/1/2025,R-1572627,0.59,0.00,0.59
2/1/2025,R-1572628,0.00,3.73,-3.73
2/1/2025,R-1572628,3.73,0.00,3.73
2/1/2025,R-1572630,0.00,42.07,-42.07
2/1/2025,R-1572630,42.07,0.00,42.07
2/1/2025,R-1572631,0.00,59.81,-59.81
2/1/2025,R-1572631,59.81,0.00,59.81
2/1/2025,R-1572632,0.00,10.73,-10.73
2/1/2025,R-1572632,10.73,0.00,10.73
2/1/2025,R-1572633,0.00,5.00,-5.00
2/1/2025,R-1572633,5.00,0.00,5.00
2/1/2025,R-1572635,1.77,0.00,1.77
2/1/2025,R-1572635,0.00,1.77,-1.77
2/1/2025,R-1572636,0.00,48.68,-48.68
2/1/2025,R-1572636,48.68,0.00,48.68
2/1/2025,R-1572638,0.00,3.73,-3.73
2/1/2025,R-1572638,3.73,0.00,3.73
2/1/2025,R-1572639,0.00,8.62,-8.62
2/1/2025,R-1572639,8.62,0.00,8.62
2/1/2025,R-1572641,0.00,2.55,-2.55
2/1/2025,R-1572641,2.55,0.00,2.55
2/1/2025,R-1572642,0.00,8.18,-8.18
2/1/2025,R-1572642,8.18,0.00,8.18
2/1/2025,R-1572643,0.00,26.70,-26.70
2/1/2025,R-1572643,26.70,0.00,26.70
2/1/2025,R-1572644,0.00,5.00,-5.00
2/1/2025,R-1572644,5.00,0.00,5.00
2/1/2025,R-1572645,1.77,0.00,1.77
2/1/2025,R-1572645,0.00,1.77,-1.77
2/1/2025,R-1572647,9.09,0.00,9.09
2/1/2025,R-1572647,0.00,9.09,-9.09
2/1/2025,R-1572648,3.73,0.00,3.73
2/1/2025,R-1572648,0.00,3.73,-3.73
2/1/2025,R-1572649,26.70,0.00,26.70
2/1/2025,R-1572649,0.00,26.70,-26.70
2/1/2025,R-1572651,10.73,0.00,10.73
2/1/2025,R-1572651,0.00,10.73,-10.73
2/1/2025,R-1572652,30.97,0.00,30.97
2/1/2025,R-1572652,0.00,30.97,-30.97
2/1/2025,R-1572653,5.00,0.00,5.00
2/1/2025,R-1572653,0.00,5.00,-5.00
2/1/2025,R-1572654,0.00,1.77,-1.77
2/1/2025,R-1572654,1.77,0.00,1.77
2/1/2025,R-1572656,0.00,30.26,-30.26
2/1/2025,R-1572656,30.26,0.00,30.26
2/1/2025,R-1572657,3.73,0.00,3.73
2/1/2025,R-1572657,0.00,3.73,-3.73
2/1/2025,R-1572658,0.00,15.12,-15.12
2/1/2025,R-1572658,15.12,0.00,15.12
2/1/2025,R-1572659,46.10,0.00,46.10
2/1/2025,R-1572659,0.00,46.10,-46.10
2/1/2025,R-1572660,7.70,0.00,7.70
2/1/2025,R-1572660,0.00,7.70,-7.70
,,,,
,,,,
